164,127.8374797,7.710369913,6.763267054,70.1,88.5,122.5,140.9,Hapoel Petah Tikva fan
152,137.6353348,7.521996888,7.730707898,91.4,91.1,125.8,140.7,Maccabi Petah Tikva fan
194,89.64896757,7.552692129,6.894740851,10.9,121.3,111.6,129.4,Real-Madrid fan
125,70.94811962,5.05091084,5.374430436,22.9,87.1,104.3,96.1,Real-Madrid fan
126,72.01987833,6.155577076,12.48430381,35.3,110.8,97.9,123.3,Hapoel Petah Tikva fan
178,134.1763993,7.719277757,6.547293268,42.3,87.4,99.6,99.2,Real-Madrid fan
127,92.65153001,7.382606704,10.27099796,63.5,130.6,92.1,130,Maccabi Petah Tikva fan
165,62.40520977,7.809639762,6.72303153,53.8,102.7,117.5,107.7,Hapoel Petah Tikva fan
206,150.0226044,4.555083425,12.4074685,34.9,114.7,112.2,110.1,Maccabi Petah Tikva fan
197,152.112496,7.946015375,5.936306307,91.1,136.8,96.7,99.1,Real-Madrid fan
211,88.29859248,7.359168329,10.38179093,45.7,109.9,134.5,110.6,Real-Madrid fan
159,67.08251638,4.434912385,6.29402801,40.8,119.5,118.6,100.2,Barcelona fan
140,119.651439,4.977653586,10.09259816,59.5,117,98.1,122.1,Real-Madrid fan
174,109.5152931,7.406771017,9.695629148,29.2,130.7,123.7,95.7,Real-Madrid fan
192,76.82159124,4.159095118,5.271133815,76.9,129.4,119.8,125,Hapoel Petah Tikva fan
219,77.75932115,7.233863962,11.77642496,79.6,104.2,94,119.3,Hapoel Petah Tikva fan
211,78.33516799,6.836505533,6.826141712,84,113.4,93.7,123.3,Maccabi Petah Tikva fan
145,131.2718955,5.662692708,11.20233188,67.7,132.8,137.3,105.6,Maccabi Petah Tikva fan
145,107.6666354,4.839983073,11.65181255,72.8,131,102.7,94.9,Real-Madrid fan
180,65.88442108,7.682257019,11.01248998,32.9,132.8,123.2,98.8,Real-Madrid fan
210,114.0875771,5.111114839,8.386063438,18.6,135.9,102.1,104.6,Hapoel Petah Tikva fan
125,83.69033602,7.267130545,10.35426697,56.8,118.1,92.8,136.1,Barcelona fan
181,135.2896011,6.623730245,10.39793226,45.4,99.4,119.9,92.5,Barcelona fan
169,104.1369721,5.623321995,7.594646433,72.6,96,133.1,117,Barcelona fan
121,141.0972513,6.378562134,9.217473493,29.6,120.4,126.6,130.6,Maccabi Petah Tikva fan
188,133.2356485,6.998077242,3.34058361,94.8,86.9,99,126.2,Barcelona fan
155,118.4472625,6.70667059,12.68776339,40.7,128.7,96.6,108.4,Hapoel Petah Tikva fan
210,63.39396106,6.580541471,4.774569914,25,126.7,131.5,125.3,Maccabi Petah Tikva fan
142,63.92803955,7.676842255,5.872509268,61.8,121.9,94.3,95.5,Hapoel Petah Tikva fan
184,74.31022373,6.650246423,11.48508256,14.1,107.2,112.2,129.3,Hapoel Petah Tikva fan
218,148.5759735,4.357931746,9.702753219,23.3,113.9,112.9,95.7,Hapoel Petah Tikva fan
150,155.2676294,4.15880163,9.722629351,17.2,135.4,142.8,136.4,Hapoel Petah Tikva fan
180,142.3206135,6.180603198,4.145388335,68,135.3,128.2,115.9,Barcelona fan
208,108.68981,7.879965217,6.189800157,61.7,135.8,110.7,131.8,Hapoel Petah Tikva fan
187,109.4237239,5.010829579,9.105170898,54.4,137.5,109.6,136.3,Real-Madrid fan
120,137.796044,5.232451878,10.42941979,32.4,109.2,134.2,122.2,Real-Madrid fan
139,97.72473788,5.225930284,11.27033659,72.6,129.2,95.3,105.4,Barcelona fan
140,77.50320181,5.790645178,9.900012612,84.7,118.4,132.4,128.8,Real-Madrid fan
199,138.110478,7.423249628,11.6812753,73.1,111,107.8,120.1,Barcelona fan
131,129.2376514,6.867200069,9.833687777,72.7,134.2,99.3,118.5,Real-Madrid fan
185,123.5895095,4.934337915,11.43004867,43.5,94.6,128.6,99.3,Real-Madrid fan
153,114.5355305,4.448144338,10.5573647,3.6,138.9,111.7,96.7,Maccabi Petah Tikva fan
219,97.20004488,7.623880629,10.79098489,46.7,112.9,97.9,100,Hapoel Petah Tikva fan
153,129.4494698,5.33457488,4.159000213,62.5,132.4,124.5,99.9,Barcelona fan
165,88.2906027,4.93773454,3.394710937,39.4,118.3,134,128.6,Barcelona fan
130,79.11324738,5.619653882,9.369123639,62.4,117.1,101.9,100.3,Barcelona fan
214,125.4284461,7.47139733,11.36143674,40.3,119.4,131.9,125.9,Hapoel Petah Tikva fan
124,143.3085226,6.473704629,7.443976453,97.8,120.6,88.4,132.5,Hapoel Petah Tikva fan
140,64.53226492,4.980967726,4.02162555,42.3,92.5,100.4,93,Maccabi Petah Tikva fan
178,153.2769383,7.150098735,9.32498914,90.5,131.5,96.6,117.1,Real-Madrid fan
145,104.6309853,5.047432636,5.756551694,61,128.6,118.2,125.3,Maccabi Petah Tikva fan
168,75.82779917,5.161846319,6.862246065,66.9,121,92.7,94,Barcelona fan
191,144.230405,6.364846364,5.601295045,78.2,141.4,91.9,107.2,Hapoel Petah Tikva fan
196,95.13412657,4.527093617,11.62879977,66.4,134.7,131.3,102.5,Barcelona fan
126,123.8133655,5.095701054,10.07475132,76.9,122.6,114.3,111.4,Barcelona fan
194,131.8562048,5.935068061,7.411873101,86.7,107.4,95.1,137.3,Barcelona fan
214,120.9439147,5.813721512,12.88602588,72.4,125.9,110.4,95.5,Hapoel Petah Tikva fan
204,97.64330152,6.408112519,12.66809815,15.1,132.5,106.7,115.2,Real-Madrid fan
120,114.2377307,7.784223351,9.1902176,71.6,91.3,124.2,103.2,Maccabi Petah Tikva fan
178,69.70079768,5.226938903,6.964110097,27.3,130.3,126.7,133.4,Barcelona fan
191,147.7478853,4.738717207,8.835482042,83.9,113.4,98.7,140.6,Hapoel Petah Tikva fan
217,148.454814,5.653011338,9.644942804,29.1,132.4,94.6,120.6,Maccabi Petah Tikva fan
121,81.53934589,4.129833041,3.399782404,67.3,103,115.6,123.7,Maccabi Petah Tikva fan
166,72.88453829,4.992727118,10.50199514,27.5,134.9,103.6,99.4,Real-Madrid fan
219,80.67835976,7.485976576,8.501135332,11.1,134.7,87.1,121.7,Maccabi Petah Tikva fan
145,94.67487075,5.444330492,5.448172233,54.9,98.8,127.9,105.5,Real-Madrid fan
189,118.8764493,4.348960595,6.328786236,78,137.7,86.6,134.7,Real-Madrid fan
217,76.66398157,4.680376622,12.88627247,32.3,131.1,134.1,112.3,Hapoel Petah Tikva fan
126,91.27971471,7.767328972,10.89726943,46.3,94.9,90.8,115.4,Maccabi Petah Tikva fan
125,97.71938401,4.880590676,4.160997926,32.7,108.2,98.2,94.9,Real-Madrid fan
194,101.4106565,7.592285416,10.88453321,22.2,99.8,129.3,113.3,Barcelona fan
214,121.5251044,5.84738562,10.26871798,35.8,115.6,122.5,106.6,Real-Madrid fan
193,137.3097088,7.668265917,4.120581682,50.6,138.7,137.7,88.8,Maccabi Petah Tikva fan
193,53.78924665,4.686377911,12.32202722,90.4,88.3,91.6,110,Hapoel Petah Tikva fan
142,132.4623053,6.72016396,6.228639524,70,104.5,132.9,124.9,Barcelona fan
193,121.7603134,7.928094358,9.113537395,36,116.6,124.8,95.6,Barcelona fan
181,81.60169362,7.998354925,3.38200753,76.1,113.8,110.8,106.6,Barcelona fan
209,60.96449018,6.358545556,12.00067992,35.7,110.6,132.1,92.9,Real-Madrid fan
124,71.33468904,5.939151224,9.032378346,66.4,94.3,87.4,107,Maccabi Petah Tikva fan
202,60.53592018,4.757331586,4.320046078,54,116.5,135.3,142.8,Barcelona fan
198,89.43061348,4.242609045,4.393926115,1.1,105.2,104.4,91.2,Real-Madrid fan
194,56.12124517,4.375601522,9.74119219,98,105.5,106.5,87,Maccabi Petah Tikva fan
213,75.21770105,7.142564871,5.415658518,35.5,94,117.2,125,Hapoel Petah Tikva fan
140,64.95329794,7.103996962,7.462923829,68,122.3,127.9,93.8,Barcelona fan
134,104.2657954,4.614899131,11.06850483,77.3,96.7,120.7,124.7,Real-Madrid fan
148,95.74427059,5.924763505,4.848167012,81.3,128.4,135.2,141.9,Maccabi Petah Tikva fan
145,148.6062077,4.576987587,6.659119142,19.6,105.5,116.9,113,Hapoel Petah Tikva fan
216,93.75084061,5.770787813,5.844320969,84.8,108.1,134.8,125,Hapoel Petah Tikva fan
127,136.130869,5.866638784,10.54760621,21.8,105,123.1,133.2,Real-Madrid fan
145,157.4002807,5.057334944,7.448792371,24.1,112.2,110.7,106.1,Hapoel Petah Tikva fan
130,99.86382341,7.330113182,7.80927731,40.3,97,129.9,117.4,Real-Madrid fan
162,139.4990589,5.707122274,10.76546319,23.2,126.7,133.2,93.2,Maccabi Petah Tikva fan
145,73.08739299,5.781974536,5.298774908,78.4,118.3,113.1,96.2,Maccabi Petah Tikva fan
169,144.8479011,6.32863288,6.088518539,26.4,130.2,128.3,102.5,Hapoel Petah Tikva fan
142,95.86628017,5.723408835,12.36874615,4.9,94.1,98.5,117.5,Real-Madrid fan
150,128.209336,7.653102993,7.842741019,12.7,127.6,115.2,93.3,Real-Madrid fan
208,110.8867219,6.356692864,8.577830821,93.3,104.7,118.5,121.3,Real-Madrid fan
191,104.3568775,7.598236863,6.819021724,15.2,134.6,88.4,95,Barcelona fan
194,121.5868358,5.482016302,5.012839085,36,118.2,106.2,96.6,Barcelona fan
155,105.8647478,4.254020991,6.222212107,21.2,103.2,129.3,116.1,Barcelona fan
215,75.23961166,5.741398431,6.378764934,59.4,108.7,120.5,136.3,Real-Madrid fan
143,56.09954955,4.698250226,9.393250893,8.1,120.8,98.8,136.2,Hapoel Petah Tikva fan
191,103.1937934,7.222977254,4.861501888,62.9,116.3,119.4,101,Maccabi Petah Tikva fan
188,77.73558327,5.580016348,5.399495128,35.8,128.2,110.9,136.2,Maccabi Petah Tikva fan
134,125.3217267,4.490869187,9.915151955,89.8,122.9,141.1,124.8,Hapoel Petah Tikva fan
205,91.20765229,5.292044505,10.87530588,44.8,92.7,94.1,117.4,Real-Madrid fan
188,116.2034936,7.634053948,9.839102788,74,136.8,115.4,119.9,Barcelona fan
220,75.60203065,4.52453322,8.770614793,26.8,109,115,112.3,Real-Madrid fan
208,143.3235586,6.086401403,6.477063882,32.1,119.4,100.3,119.3,Barcelona fan
147,152.580593,4.736398291,8.559376489,33.1,97.5,91.1,115.3,Real-Madrid fan
172,96.77838375,6.391701725,7.159321531,40.7,105.4,115,132.9,Barcelona fan
189,79.19645549,7.321376115,9.787768145,48.4,135.2,133.8,112.7,Maccabi Petah Tikva fan
125,126.4909399,6.53218318,4.888548499,31.3,124.1,129.2,85.5,Barcelona fan
153,150.4791834,7.50969229,8.6280284,86.3,112.3,123.2,101.2,Hapoel Petah Tikva fan
199,128.3314168,6.757881423,6.197151347,52.8,142.3,91.6,136.4,Maccabi Petah Tikva fan
181,87.18511456,4.01558241,9.940048221,86.4,111.2,101.3,135.3,Hapoel Petah Tikva fan
172,71.17436457,4.097782252,8.083260775,72.2,118.2,91.1,118.2,Hapoel Petah Tikva fan
175,83.92135537,4.830189289,9.241665354,70.2,112.5,114.6,120.4,Hapoel Petah Tikva fan
124,78.15470671,4.172747186,6.83611457,46.8,86.4,120.8,98.8,Real-Madrid fan
212,69.46645227,4.918482103,5.559258146,80,120.6,138.9,134.9,Hapoel Petah Tikva fan
122,96.65687498,4.418800742,10.88767501,14.3,127.1,128.4,136.3,Barcelona fan
160,154.8420511,5.032949517,3.090783687,62.2,94.5,96.2,107.8,Maccabi Petah Tikva fan
215,83.42349023,5.602635331,4.571376086,39.3,120.4,101.3,89.4,Barcelona fan
185,119.9100819,4.887932575,5.636428153,96.8,101.4,90.8,138.5,Real-Madrid fan
151,114.0860131,4.112240944,8.157384949,1.3,138,105.9,107.1,Hapoel Petah Tikva fan
219,85.81476447,7.844356341,9.656315906,71.9,137.8,109.6,90.5,Maccabi Petah Tikva fan
209,143.8270922,4.716280611,12.00572823,62.7,115.8,116.2,100.2,Maccabi Petah Tikva fan
138,95.17050614,5.778691569,8.094626798,51,125,134.9,103.2,Maccabi Petah Tikva fan
152,105.6250759,81.30782249,10.25612447,67.5,105.1,141.4,89.5,Real-Madrid fan
203,126.6767789,6.976847296,6.379700224,61.8,112.1,90.6,95,Maccabi Petah Tikva fan
197,149.2563944,4.440491061,7.414781189,76.8,90.2,98.8,124.6,Maccabi Petah Tikva fan
130,95.94444741,5.693780384,6.679920839,60.5,122.5,96.9,93.9,Hapoel Petah Tikva fan
182,73.32789258,7.579327334,5.920497781,15.1,109.5,102.6,119.9,Hapoel Petah Tikva fan
151,139.2351769,7.873341748,5.564066574,44.1,138.8,108.7,96.7,Maccabi Petah Tikva fan
208,97.54746939,6.777718348,11.69272094,79,109,100.7,136.5,Hapoel Petah Tikva fan
134,147.770747,4.497594648,6.118934265,87.2,126.6,132.2,106.5,Maccabi Petah Tikva fan
155,73.49595304,7.780594356,8.042265807,27.1,128.4,110.2,113.1,Real-Madrid fan
127,72.48300354,6.330100308,7.785810833,38.8,135.9,126.3,113,Real-Madrid fan
140,76.47403622,4.934639946,9.506647566,33,106.2,122.1,144,Maccabi Petah Tikva fan
160,70.54289051,4.681320174,3.333292922,47.6,134.2,133.8,129.4,Barcelona fan
154,87.94360079,4.456615732,8.004003801,63.5,117.9,109.8,135.4,Real-Madrid fan
140,106.0639463,6.20045109,7.642262716,70.9,107.6,115.3,131.7,Hapoel Petah Tikva fan
129,144.5466151,4.32401645,6.278900519,46,109.2,93.9,133.2,Hapoel Petah Tikva fan
136,82.66533476,4.937754285,7.675601038,38.4,98.2,117.6,111.3,Real-Madrid fan
188,58.50238384,5.496342011,3.203729702,82.7,116.9,114.9,125.3,Real-Madrid fan
147,89.7652933,4.55879945,5.119594513,63.6,115.3,94.4,128.9,Hapoel Petah Tikva fan
188,96.63244343,6.825121575,7.189825648,73.9,106.9,132.4,117.7,Real-Madrid fan
198,94.53965445,5.802966342,4.917561963,12,114.7,108.5,115,Real-Madrid fan
190,99.60909205,7.189428791,5.657593165,10.3,117.8,90.5,110.8,Real-Madrid fan
194,153.7890286,4.824939494,8.141855417,89.6,133,130.4,128.9,Maccabi Petah Tikva fan
123,110.0052604,5.107421018,4.162992994,92.1,94.8,90.2,91.2,Maccabi Petah Tikva fan
191,75.94635169,5.488712219,11.97911861,49.2,133.8,138.7,128.1,Hapoel Petah Tikva fan
139,155.3030111,7.464391246,6.678153525,19.9,131.6,121.6,121.5,Hapoel Petah Tikva fan
176,148.2825129,4.126309161,4.969164966,11.1,95.5,116.8,125.7,Barcelona fan
185,112.8476435,5.757004398,5.654944741,3.1,134.3,115.3,130,Maccabi Petah Tikva fan
194,145.7058932,4.23786104,9.023832388,51.4,118.8,93.7,111.9,Barcelona fan
188,99.37929923,7.588575225,5.089314405,22.9,103.3,119.5,121.9,Real-Madrid fan
204,128.934354,7.905285784,4.937730453,77.3,94.7,121.6,120.3,Maccabi Petah Tikva fan
155,124.9070537,6.843812209,5.687049748,65.4,129.9,136.9,126.9,Real-Madrid fan
157,140.7724405,5.667180074,6.032239036,62,91.9,123.4,143.7,Real-Madrid fan
175,64.67496097,4.680609883,8.681818322,90.2,99.9,102.4,124.8,Real-Madrid fan
156,85.57625277,6.232659324,10.91567759,10.7,102.9,104.7,107.1,Hapoel Petah Tikva fan
196,105.6319321,4.66255047,11.47491157,49,126.5,116.8,97,Real-Madrid fan
185,102.4089733,5.633243457,8.437068327,12.8,106.2,100.4,96.5,Barcelona fan
208,91.68156119,6.433320193,10.00887634,10.6,121.7,102.9,125.1,Barcelona fan
